DocEntry;DocDate;CardCode;CardName;ItemCode;Dscription;Miktar;ShipToCode;Address2
4040;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000010338;MOD 1_U_L_BSZ BEYAZ (URFA);5.000;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4041;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000010338;MOD 1_U_L_BSZ BEYAZ (URFA);5.000;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4042;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000012109;MOD 14/A_100 BEYAZ (URFA);2.750;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4043;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000012113;MOD 16/A Z_150 BEYAZ (URFA);5.000;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4044;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000012113;MOD 16/A Z_150 BEYAZ (URFA);8.500;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4045;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000011070;MOD 16/A_U_L_BSZ BEYAZ (URFA);3.500;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4046;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000012131;MOD 2 Z_250 BEYAZ (URFA);7.500;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4047;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000011259;MOD 2_U_L_BSZ BEYAZ (URFA);3.000;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4048;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000011259;MOD 2_U_L_BSZ BEYAZ (URFA);5.000;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4049;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000012174;MOD 23/CYZ_100 BEYAZ (URFA);3.000;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4050;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000012182;MOD 24 LIGHT BEYAZ (URFA);7.000;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4051;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000012182;MOD 24 LIGHT BEYAZ (URFA);7.000;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4052;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000012192;MOD 27/BZ BEYAZ (URFA);10.000;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4053;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000012192;MOD 27/BZ BEYAZ (URFA);10.000;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4054;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000012192;MOD 27/BZ BEYAZ (URFA);5.000;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4055;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000012194;MOD 27/CZ BEYAZ (URFA);6.000;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4056;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000012194;MOD 27/CZ BEYAZ (URFA);7.000;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4057;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000012200;MOD 33/AY_900 BEYAZ (URFA);4.000;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4058;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000011498;MOD 33/BY_900 BEYAZ (URFA);700;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4059;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000012214;MOD 36/DZ_100 BEYAZ (URFA);3.500;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4060;2021-12-11 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000012014;MOD 8/C_U_L BEYAZ;1.500;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
4061;2021-12-11 00:00:00.000;M010081;ENGİNOĞLU AMBALAJ - RAMADAN ENGİN;TA000010333;MOD 1_KYS_250 KAYISI;200;ESBIR GIDA (ESSEN MARKET);ESBIR GIDA LTD.STI (ESSEN MARKET) KÜPÇÜLER MAH. SET ARKASI SOK. NO:6 54000 ERENLER SAKARYA TÜRKIYE
4062;2021-12-11 00:00:00.000;M010081;ENGİNOĞLU AMBALAJ - RAMADAN ENGİN;TA000011025;MOD 16/A_KYS_150 KAYISI;450;ESBIR GIDA (ESSEN MARKET);ESBIR GIDA LTD.STI (ESSEN MARKET) KÜPÇÜLER MAH. SET ARKASI SOK. NO:6 54000 ERENLER SAKARYA TÜRKIYE
4063;2021-12-11 00:00:00.000;M010117;HAMZAOĞLU AMBALAJ TİC.LTD.ŞTD.;TA000012095;MOD 1 Z_250 BEYAZ (URFA);100;ASLANER TICARET 60 EVLER;ASLANER TICARET - SEVIDE ASLANER 60 EVLER MAH. ESEN SOK. 41000 DERINCE KOCAELİ TÜRKIYE
4064;2021-12-11 00:00:00.000;M010117;HAMZAOĞLU AMBALAJ TİC.LTD.ŞTD.;TA000012113;MOD 16/A Z_150 BEYAZ (URFA);100;ASLANER TICARET 60 EVLER;ASLANER TICARET - SEVIDE ASLANER 60 EVLER MAH. ESEN SOK. 41000 DERINCE KOCAELİ TÜRKIYE
4065;2021-12-11 00:00:00.000;M010117;HAMZAOĞLU AMBALAJ TİC.LTD.ŞTD.;TA000011025;MOD 16/A_KYS_150 KAYISI;900;OZKURUSLAR;ÖZKURUSLAR GIDA A.S. AKPINAR MAH. BILIM CAD. NO:7 34000 SANCAKTEPE İSTANBUL TÜRKIYE
4066;2021-12-11 00:00:00.000;M010117;HAMZAOĞLU AMBALAJ TİC.LTD.ŞTD.;TA000011101;MOD 16/C KOYU SARI;300;OZKURUSLAR;ÖZKURUSLAR GIDA A.S. AKPINAR MAH. BILIM CAD. NO:7 34000 SANCAKTEPE İSTANBUL TÜRKIYE
4067;2021-12-11 00:00:00.000;M010117;HAMZAOĞLU AMBALAJ TİC.LTD.ŞTD.;TA000012131;MOD 2 Z_250 BEYAZ (URFA);200;ASLANER TICARET 60 EVLER;ASLANER TICARET - SEVIDE ASLANER 60 EVLER MAH. ESEN SOK. 41000 DERINCE KOCAELİ TÜRKIYE
4068;2021-12-11 00:00:00.000;M010117;HAMZAOĞLU AMBALAJ TİC.LTD.ŞTD.;TA000011255;MOD 2_KYS_250 KAYISI;200;OZKURUSLAR;ÖZKURUSLAR GIDA A.S. AKPINAR MAH. BILIM CAD. NO:7 34000 SANCAKTEPE İSTANBUL TÜRKIYE
4069;2021-12-11 00:00:00.000;M010117;HAMZAOĞLU AMBALAJ TİC.LTD.ŞTD.;TA000012155;MOD 23/AYZ_100 BEYAZ (URFA);400;ASLANER TICARET 60 EVLER;ASLANER TICARET - SEVIDE ASLANER 60 EVLER MAH. ESEN SOK. 41000 DERINCE KOCAELİ TÜRKIYE
4070;2021-12-11 00:00:00.000;M010117;HAMZAOĞLU AMBALAJ TİC.LTD.ŞTD.;TA000012174;MOD 23/CYZ_100 BEYAZ (URFA);350;ASLANER TICARET 60 EVLER;ASLANER TICARET - SEVIDE ASLANER 60 EVLER MAH. ESEN SOK. 41000 DERINCE KOCAELİ TÜRKIYE
4071;2021-12-11 00:00:00.000;M010117;HAMZAOĞLU AMBALAJ TİC.LTD.ŞTD.;TA000012214;MOD 36/DZ_100 BEYAZ (URFA);50;ASLANER TICARET 60 EVLER;ASLANER TICARET - SEVIDE ASLANER 60 EVLER MAH. ESEN SOK. 41000 DERINCE KOCAELİ TÜRKIYE
4072;2021-12-11 00:00:00.000;M010208;UFUKCAN AMBALAJ PLASTİK TEM GIDA İNŞ LTD ŞTİ;TA000012182;MOD 24 LIGHT BEYAZ (URFA);800;DEPO;KOCATEPE MAH. 6.SK. NO:1/A 34000 BAYRAMPAŞA İSTANBUL TÜRKIYE
4073;2021-12-11 00:00:00.000;M010208;UFUKCAN AMBALAJ PLASTİK TEM GIDA İNŞ LTD ŞTİ;TA000011025;MOD 16/A_KYS_150 KAYISI;2.000;DEPO;KOCATEPE MAH. 6.SK. NO:1/A 34000 BAYRAMPAŞA İSTANBUL TÜRKIYE
4074;2021-12-11 00:00:00.000;M010130;İNTERSOY GIDA VE AMB MALZ SAN TIC LTD STI;TA000011898;MOD 7 BEYAZ;1.300;KAÇAR TARIM;KAÇAR TARIM BURSA BELEDIYE MEYVE HALI NO:31 16000 KARACABEY BURSA TÜRKIYE
4075;2021-12-11 00:00:00.000;M010035;A3 AMBALAJ SANAYİ VE DIŞ TİC.LTD.ŞTİ.;TA000011443;MOD 27/BZ BEYAZ (IZMIR);1.200;40. PİYADE ALAYI;40.PİYADE ALAYI TERÖRİZMLE MÜCADELE EĞİTİM VE TATBİKAT MERKEZ KOMUTANLIĞI 32000 MERKEZ ISPARTA TÜRKIYE
4076;2021-12-11 00:00:00.000;M010201;TÜRKMENOGLU PLASTIK LTD.STI.;TA000012182;MOD 24 LIGHT BEYAZ (URFA);1.000;DEPO MENDERES;TÜRKMENOGLU PLS. CUMHURIYET MAH. 5121 SOK. NO:21-2-3-4-5-6 GÖRECE 35000 MENDERES İZMİR TÜRKIYE
4077;2021-12-11 00:00:00.000;M010201;TÜRKMENOGLU PLASTIK LTD.STI.;TA000011418;MOD 24 LIGHT BEYAZ;1.000;DEPO MENDERES;TÜRKMENOGLU PLS. CUMHURIYET MAH. 5121 SOK. NO:21-2-3-4-5-6 GÖRECE 35000 MENDERES İZMİR TÜRKIYE
4078;2021-12-11 00:00:00.000;M010200;TURPAK SAN.TİC.LTD.ŞTİ.;TA000012095;MOD 1 Z_250 BEYAZ (URFA);1.200;DEPPO AMBALAJ;DEPPO AMBALAJ MACUN MAH. YAPI MARKETÇILERI SITESI 249 SOK. NO:445 06000 MERKEZ ANKARA TÜRKIYE
4079;2021-12-11 00:00:00.000;M010200;TURPAK SAN.TİC.LTD.ŞTİ.;TA000012131;MOD 2 Z_250 BEYAZ (URFA);500;DEPPO AMBALAJ;DEPPO AMBALAJ MACUN MAH. YAPI MARKETÇILERI SITESI 249 SOK. NO:445 06000 MERKEZ ANKARA TÜRKIYE
4080;2021-12-11 00:00:00.000;M010200;TURPAK SAN.TİC.LTD.ŞTİ.;TA000012214;MOD 36/DZ_100 BEYAZ (URFA);300;DEPPO AMBALAJ;DEPPO AMBALAJ MACUN MAH. YAPI MARKETÇILERI SITESI 249 SOK. NO:445 06000 MERKEZ ANKARA TÜRKIYE
4081;2021-12-11 00:00:00.000;M010200;TURPAK SAN.TİC.LTD.ŞTİ.;TA000012155;MOD 23/AYZ_100 BEYAZ (URFA);200;DEPPO AMBALAJ;DEPPO AMBALAJ MACUN MAH. YAPI MARKETÇILERI SITESI 249 SOK. NO:445 06000 MERKEZ ANKARA TÜRKIYE
4082;2021-12-11 00:00:00.000;M010200;TURPAK SAN.TİC.LTD.ŞTİ.;TA000012192;MOD 27/BZ BEYAZ (URFA);300;DEPPO AMBALAJ;DEPPO AMBALAJ MACUN MAH. YAPI MARKETÇILERI SITESI 249 SOK. NO:445 06000 MERKEZ ANKARA TÜRKIYE
4083;2021-12-11 00:00:00.000;M010200;TURPAK SAN.TİC.LTD.ŞTİ.;TA000012214;MOD 36/DZ_100 BEYAZ (URFA);300;DEPO;TURPAK SAN.TİC.LTD.ŞTİ. 06000 MACUNKÖY ANKARA TÜRKIYE
4084;2021-12-11 00:00:00.000;M010200;TURPAK SAN.TİC.LTD.ŞTİ.;TA000012014;MOD 8/C_U_L BEYAZ;200;DEPO;TURPAK SAN.TİC.LTD.ŞTİ. 06000 MACUNKÖY ANKARA TÜRKIYE
4085;2021-12-11 00:00:00.000;M010200;TURPAK SAN.TİC.LTD.ŞTİ.;TA000012129;MOD 2 BEYAZ (URFA);200;DEPO;TURPAK SAN.TİC.LTD.ŞTİ. 06000 MACUNKÖY ANKARA TÜRKIYE
4086;2021-12-11 00:00:00.000;M010200;TURPAK SAN.TİC.LTD.ŞTİ.;TA000012182;MOD 24 LIGHT BEYAZ (URFA);250;DEPO;TURPAK SAN.TİC.LTD.ŞTİ. 06000 MACUNKÖY ANKARA TÜRKIYE
4087;2021-12-11 00:00:00.000;M010200;TURPAK SAN.TİC.LTD.ŞTİ.;TA000010846;MOD 16/A SIYAH;150;DEPO;ÖZANKARA GIDA TOPTANCILAR SİT. 1. BLOK NO:33 06000 MACUNKÖY ANKARA TÜRKIYE
4088;2021-12-11 00:00:00.000;M010024;AK YÜKSEL AMB.TIC.LTD.STI.;TA000012192;MOD 27/BZ BEYAZ (URFA);1.150;DEPO BEGOS;BEGOS 3.BÖLGE 2/21 SOKAK NO:5 35000 BUCA İZMİR TÜRKIYE
4089;2021-12-11 00:00:00.000;M020307;LE TRIANGLE;TA000012311;ECO_HB10 BEYAZ;194;LE TRIANGLE;27 rue de écoles 95500 95500 LE THILLAY LE THILLAY FRANCE
4089;2021-12-11 00:00:00.000;M020307;LE TRIANGLE;TA000012315;ECO_HB6 BEYAZ;366;LE TRIANGLE;27 rue de écoles 95500 95500 LE THILLAY LE THILLAY FRANCE
4089;2021-12-11 00:00:00.000;M020307;LE TRIANGLE;TA000012312;ECO_MB1_200 BEYAZ;60;LE TRIANGLE;27 rue de écoles 95500 95500 LE THILLAY LE THILLAY FRANCE
4089;2021-12-11 00:00:00.000;M020307;LE TRIANGLE;TA000012313;ECO_MB2_200 BEYAZ;60;LE TRIANGLE;27 rue de écoles 95500 95500 LE THILLAY LE THILLAY FRANCE
4089;2021-12-11 00:00:00.000;M020307;LE TRIANGLE;TA000012309;ECO_MB3_200 BEYAZ;60;LE TRIANGLE;27 rue de écoles 95500 95500 LE THILLAY LE THILLAY FRANCE
4089;2021-12-11 00:00:00.000;M020307;LE TRIANGLE;TA000012311;ECO_HB10 BEYAZ;846;LE TRIANGLE;27 rue de écoles 95500 95500 LE THILLAY LE THILLAY FRANCE
4090;2021-12-11 00:00:00.000;M020032;ANAEL SHIVOK TSAMERET LTD. - İSRAİL;TA000010542;MOD 12 OP BEYAZ;280;SHIP TO;DERETHE SULTANI 1 91500 İSRAİL TIRA ISRAEL
4090;2021-12-11 00:00:00.000;M020032;ANAEL SHIVOK TSAMERET LTD. - İSRAİL;TA000012358;MOD 12 OP SIYAH;280;SHIP TO;DERETHE SULTANI 1 91500 İSRAİL TIRA ISRAEL
4091;2021-12-11 00:00:00.000;M020032;ANAEL SHIVOK TSAMERET LTD. - İSRAİL;TA000011051;MOD 16/A_S_OP_480_DUZ SIYAH;285;SHIP TO;DERETHE SULTANI 1 91500 İSRAİL TIRA ISRAEL
4091;2021-12-11 00:00:00.000;M020032;ANAEL SHIVOK TSAMERET LTD. - İSRAİL;TA000011049;MOD 16/A_S_OP_480_DUZ BEYAZ;150;SHIP TO;DERETHE SULTANI 1 91500 İSRAİL TIRA ISRAEL
4091;2021-12-11 00:00:00.000;M020032;ANAEL SHIVOK TSAMERET LTD. - İSRAİL;TA000012276;MOD 16/A_S_OP_480_DUZ ACIK KIRMIZI;150;SHIP TO;DERETHE SULTANI 1 91500 İSRAİL TIRA ISRAEL
4092;2021-12-11 00:00:00.000;M010206;TEK PLASTİK SAN.TİC. A.Ş.;TA000011443;MOD 27/BZ BEYAZ (IZMIR);1.150;CEYHUN UYAR ANKARA;CEYHUN UYAR GAZI MAH. TIGEM NO:146 YENIMAHALLE ANKARA 06000 YENİMAHALLE ANKARA TÜRKIYE
4093;2021-12-11 00:00:00.000;M010206;TEK PLASTİK SAN.TİC. A.Ş.;TA000011443;MOD 27/BZ BEYAZ (IZMIR);1.150;CEYHUN UYAR ANKARA;CEYHUN UYAR GAZI MAH. TIGEM NO:146 YENIMAHALLE ANKARA 06000 YENİMAHALLE ANKARA TÜRKIYE
4094;2021-12-11 00:00:00.000;M010206;TEK PLASTİK SAN.TİC. A.Ş.;TA000012192;MOD 27/BZ BEYAZ (URFA);1.150;CEYHUN UYAR ANKARA;CEYHUN UYAR GAZI MAH. TIGEM NO:146 YENIMAHALLE ANKARA 06000 YENİMAHALLE ANKARA TÜRKIYE
4095;2021-12-11 00:00:00.000;M010117;HAMZAOĞLU AMBALAJ TİC.LTD.ŞTD.;TA000012182;MOD 24 LIGHT BEYAZ (URFA);334;HAMZAOGLU TRABZON;CUMHURIYET MAH. SEHIT IS.UZM.ÇVS. MUSTAFA ALI YAZICIOGLU CAD. 61000 YOMRA TRABZON TÜRKIYE
4096;2021-12-11 00:00:00.000;M010117;HAMZAOĞLU AMBALAJ TİC.LTD.ŞTD.;TA000012182;MOD 24 LIGHT BEYAZ (URFA);280;HAMZAOGLU TRABZON;CUMHURIYET MAH. SEHIT IS.UZM.ÇVS. MUSTAFA ALI YAZICIOGLU CAD. 61000 YOMRA TRABZON TÜRKIYE
4097;2021-12-12 00:00:00.000;M010146;LADİK ORM.ÜRÜN.İNŞ.PLAS.SAN.VE TİC.LTD.ŞTİ.;PL000000136;LADIX_3_B PLUS_50 GRI;1;KEMALPASA LADIK;ASAGI YENMIS MAH. TURNA SOK. NO:9 35000 KEMALPAŞA İZMİR TÜRKIYE
4098;2021-12-12 00:00:00.000;M010146;LADİK ORM.ÜRÜN.İNŞ.PLAS.SAN.VE TİC.LTD.ŞTİ.;PL000000136;LADIX_3_B PLUS_50 GRI;2;KEMALPASA LADIK;ASAGI YENMIS MAH. TURNA SOK. NO:9 35000 KEMALPAŞA İZMİR TÜRKIYE
4099;2021-12-12 00:00:00.000;M010146;LADİK ORM.ÜRÜN.İNŞ.PLAS.SAN.VE TİC.LTD.ŞTİ.;PL000000136;LADIX_3_B PLUS_50 GRI;3;KEMALPASA LADIK;ASAGI YENMIS MAH. TURNA SOK. NO:9 35000 KEMALPAŞA İZMİR TÜRKIYE
4100;2021-12-12 00:00:00.000;M010146;LADİK ORM.ÜRÜN.İNŞ.PLAS.SAN.VE TİC.LTD.ŞTİ.;PL000000164;ZEBRA_5_50 GRI;1;KEMALPASA LADIK;ASAGI YENMIS MAH. TURNA SOK. NO:9 35000 KEMALPAŞA İZMİR TÜRKIYE
4101;2021-12-12 00:00:00.000;M010146;LADİK ORM.ÜRÜN.İNŞ.PLAS.SAN.VE TİC.LTD.ŞTİ.;PL000000164;ZEBRA_5_50 GRI;2;KEMALPASA LADIK;ASAGI YENMIS MAH. TURNA SOK. NO:9 35000 KEMALPAŞA İZMİR TÜRKIYE
4102;2021-12-12 00:00:00.000;M010146;LADİK ORM.ÜRÜN.İNŞ.PLAS.SAN.VE TİC.LTD.ŞTİ.;PL000000164;ZEBRA_5_50 GRI;3;KEMALPASA LADIK;ASAGI YENMIS MAH. TURNA SOK. NO:9 35000 KEMALPAŞA İZMİR TÜRKIYE
4103;2021-12-12 00:00:00.000;M010146;LADİK ORM.ÜRÜN.İNŞ.PLAS.SAN.VE TİC.LTD.ŞTİ.;PL000000165;ZEBRA_5_50 KOYU YESIL;27;KEMALPASA LADIK;ASAGI YENMIS MAH. TURNA SOK. NO:9 35000 KEMALPAŞA İZMİR TÜRKIYE
4104;2021-12-13 00:00:00.000;M030129;ESHAP GROUP DIŞ TİCARET LTD. ŞTİ.;TA000010635;MOD 121 OP C_DUZ SARI;840;ESHAP GROUP;ADNAN KAHVECİ MAH. ERATA CAD. 34528 BEYLİKDÜZÜ İSTANBUL TÜRKIYE
4104;2021-12-13 00:00:00.000;M030129;ESHAP GROUP DIŞ TİCARET LTD. ŞTİ.;TA000011062;MOD 16/A_S_OP_C_DUZ SARI;1.160;ESHAP GROUP;ADNAN KAHVECİ MAH. ERATA CAD. 34528 BEYLİKDÜZÜ İSTANBUL TÜRKIYE
4104;2021-12-13 00:00:00.000;M030129;ESHAP GROUP DIŞ TİCARET LTD. ŞTİ.;TA000011062;MOD 16/A_S_OP_C_DUZ SARI;580;ESHAP GROUP;ADNAN KAHVECİ MAH. ERATA CAD. 34528 BEYLİKDÜZÜ İSTANBUL TÜRKIYE
4104;2021-12-13 00:00:00.000;M030129;ESHAP GROUP DIŞ TİCARET LTD. ŞTİ.;TA000012359;MOD 4/B OP C_DUZ KOYU SARI;50;ESHAP GROUP;ADNAN KAHVECİ MAH. ERATA CAD. 34528 BEYLİKDÜZÜ İSTANBUL TÜRKIYE
4105;2021-12-13 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000012214;MOD 36/DZ_100 BEYAZ (URFA);1.000;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
4106;2021-12-13 00:00:00.000;M010145;KÖKSALLAR AMBALAJ PAZ.SAN.TIC.LTD.STI.;TA000012192;MOD 27/BZ BEYAZ (URFA);600;AYDIN TICARET - ENVER SEDAT AYDIN .;ULUCAMI MAH. 1002 CAD. NO:32 CEYLANPINAR SANLIURFA 63000 CEYLANPINAR ŞANLIURFA TÜRKIYE
4107;2021-12-13 00:00:00.000;M010145;KÖKSALLAR AMBALAJ PAZ.SAN.TIC.LTD.STI.;TA000012182;MOD 24 LIGHT BEYAZ (URFA);500;AYDIN TICARET - ENVER SEDAT AYDIN .;ULUCAMI MAH. 1002 CAD. NO:32 CEYLANPINAR SANLIURFA 63000 CEYLANPINAR ŞANLIURFA TÜRKIYE
4108;2021-12-13 00:00:00.000;M010020;ABALIOĞLU LEZİTA GIDA SAN. A.Ş.;TA000011065;MOD 16/A_S_OP_SUNGER_C LEZITASARI;856;Kesimhane;ANKARA ASFALTI 45. KM DALAKSUYU MEVKII BAGYURDU 35000 KEMALPAŞA İZMİR TÜRKIYE
4109;2021-12-13 00:00:00.000;M010020;ABALIOĞLU LEZİTA GIDA SAN. A.Ş.;TA000010579;MOD 120_S_OP_260 C LEZITASARI;1.005;Kesimhane;ANKARA ASFALTI 45. KM DALAKSUYU MEVKII BAGYURDU 35000 KEMALPAŞA İZMİR TÜRKIYE
4110;2021-12-13 00:00:00.000;M010045;BU PILIÇ ENT.GIDA SAN.TIC.A.S.;TA000010576;MOD 120_S_OP C TURUNCU;650;KESİMHANE;BALIKESIR ASFALTI 10. KM 10000 BANDIRMA BALIKESİR TÜRKIYE
4111;2021-12-13 00:00:00.000;M010045;BU PILIÇ ENT.GIDA SAN.TIC.A.S.;TA000010598;MOD 121 C TURUNCU;200;KESİMHANE;BALIKESIR ASFALTI 10. KM 10000 BANDIRMA BALIKESİR TÜRKIYE
4112;2021-12-13 00:00:00.000;M010045;BU PILIÇ ENT.GIDA SAN.TIC.A.S.;TA000010857;MOD 16/A C TURUNCU;600;KESİMHANE;BALIKESIR ASFALTI 10. KM 10000 BANDIRMA BALIKESİR TÜRKIYE
4113;2021-12-13 00:00:00.000;M010130;İNTERSOY GIDA VE AMB MALZ SAN TIC LTD STI;TA000012131;MOD 2 Z_250 BEYAZ (URFA);400;FATIH AMBALAJ;AYDINLI MAH. ÇIGDEM SOK. NO:1 (A101 ALTI) TUZLA 34000 TUZLA İSTANBUL TÜRKIYE
4114;2021-12-13 00:00:00.000;M010130;İNTERSOY GIDA VE AMB MALZ SAN TIC LTD STI;TA000012113;MOD 16/A Z_150 BEYAZ (URFA);700;FATIH AMBALAJ;AYDINLI MAH. ÇIGDEM SOK. NO:1 (A101 ALTI) TUZLA 34000 TUZLA İSTANBUL TÜRKIYE
4115;2021-12-13 00:00:00.000;M010130;İNTERSOY GIDA VE AMB MALZ SAN TIC LTD STI;TA000012095;MOD 1 Z_250 BEYAZ (URFA);100;FATIH AMBALAJ;AYDINLI MAH. ÇIGDEM SOK. NO:1 (A101 ALTI) TUZLA 34000 TUZLA İSTANBUL TÜRKIYE
4116;2021-12-13 00:00:00.000;M010130;İNTERSOY GIDA VE AMB MALZ SAN TIC LTD STI;TA000012131;MOD 2 Z_250 BEYAZ (URFA);250;EFEM AMBALAJ;EFEM AMBALAJ SAPANBAGLARI MAH. YENI MITHATPASA CAD. NO:13/B 34000 PENDİK İSTANBUL TÜRKIYE
4117;2021-12-13 00:00:00.000;M010130;İNTERSOY GIDA VE AMB MALZ SAN TIC LTD STI;TA000012113;MOD 16/A Z_150 BEYAZ (URFA);700;EFEM AMBALAJ;EFEM AMBALAJ SAPANBAGLARI MAH. YENI MITHATPASA CAD. NO:13/B 34000 PENDİK İSTANBUL TÜRKIYE
